transaction_id,wallet_id,user_id,merchant_id,counterparty_user_id,transaction_type_id,payment_method_id,transaction_status_id,amount,transaction_timestamp,channel,reference_number,created_at
TX027013,W004076,U004076,,U009058,2,1,1,1805581.66,2026-05-18 16:44:37,BANK,REF-57C7512EB09E460F,2026-05-18 16:44:37
TX027014,W002336,U002336,M000186,,1,4,1,2481444.16,2026-05-29 09:49:00,QRIS,REF-5E93BF1153D14562,2026-05-29 09:49:00
TX027015,W002302,U002302,M000132,,1,4,1,2000000.0,2025-10-24 18:41:55,MOBILE_APP,REF-CDB703FD2EC34128,2025-10-24 18:41:55
TX027016,W002811,U002811,M000348,,1,4,1,750000.0,2026-07-04 08:42:50,MOBILE_APP,REF-7D4E9DB01A474874,2026-07-04 08:42:50
TX027017,W003634,U003634,M000631,,1,1,1,983326.58,2026-07-25 18:52:54,QRIS,REF-C8ABFCB4B5B24C74,2026-07-25 18:52:54
TX027018,W002660,U002660,M000481,,1,6,1,2000000.0,2026-01-16 20:32:44,QRIS,REF-035757BEE76F414F,2026-01-16 20:32:44
TX027019,W005242,U005242,M000465,,1,3,1,8342275.66,2026-08-16 13:37:06,MOBILE_APP,REF-D6D171693E6C436B,2026-08-16 13:37:06
TX027020,W000247,U000247,M000948,,6,1,1,729469.69,2026-06-17 21:06:47,MOBILE_APP,REF-EF5B945F65634B79,2026-06-17 21:06:47
TX027021,W009094,U009094,,,4,6,1,2000000.0,2026-08-05 17:17:24,ATM,REF-347E63D9FAF5429C,2026-08-05 17:17:24
TX027022,W001811,U001811,M000786,,6,6,1,65255.53,2026-05-13 19:38:18,MOBILE_APP,REF-52AB1703D0E04A63,2026-05-13 19:38:18
TX027023,W001144,U001144,M000134,,1,1,1,1051578.9,2025-10-29 18:56:09,QRIS,REF-B26D85FF65DC4BB1,2025-10-29 18:56:09
TX027024,W002166,U002166,M000374,,1,4,1,7111418.34,2024-12-20 08:54:33,QRIS,REF-B209B671464447EE,2024-12-20 08:54:33
TX027025,W003461,U003461,M000724,,1,2,1,500000.0,2025-03-18 14:21:07,QRIS,REF-4E4EA9965C8245CD,2025-03-18 14:21:07
TX027026,W004825,U004825,,,3,4,1,5000000.0,2025-08-07 11:09:36,MOBILE_APP,REF-A238611E000C42C8,2025-08-07 11:09:36
TX027027,W004590,U004590,,,4,6,1,200000.0,2026-06-24 17:46:46,ATM,REF-1E6AFAFFB45340C8,2026-06-24 17:46:46
TX027028,W006088,U006088,,,4,6,1,50000.0,2026-06-17 01:27:58,BANK,REF-F52706C87B9343E5,2026-06-17 01:27:58
TX027029,W004510,U004510,,U008621,2,1,1,197229.44,2025-09-20 09:23:27,MOBILE_APP,REF-EFAD00D3624D4197,2025-09-20 09:23:27
TX027030,W002840,U002840,M000122,,1,6,1,1633674.78,2026-08-22 17:26:32,MOBILE_APP,REF-D00235043B2E4AF4,2026-08-22 17:26:32
TX027031,W000457,U000457,M000330,,1,2,1,333517.18,2026-07-07 12:44:04,QRIS,REF-4FBD908A0E1B47B4,2026-07-07 12:44:04
TX027032,W008735,U008735,,U004096,2,1,1,605951.5,2026-06-30 18:17:32,ATM,REF-4A8AA7058F274685,2026-06-30 18:17:32
TX027033,W008463,U008463,,U000570,2,1,1,114404.72,2025-10-14 13:22:46,BANK,REF-2D8240DE03EB46D4,2025-10-14 13:22:46
TX027034,W009336,U009336,,,3,3,1,50000.0,2025-11-11 13:42:52,MOBILE_APP,REF-B75C0885B43545B6,2025-11-11 13:42:52
TX027035,W006834,U006834,M000934,,1,2,1,300000.0,2025-11-03 20:04:45,QRIS,REF-48E3997AEE984489,2025-11-03 20:04:45
TX027036,W008389,U008389,M000671,,1,1,1,250000.0,2026-08-11 21:22:52,QRIS,REF-C977AC9EF88845AA,2026-08-11 21:22:52
TX027037,W009240,U009240,M000930,,1,2,1,483935.29,2026-04-18 22:25:17,QRIS,REF-EA0CB9A8B5474169,2026-04-18 22:25:17
TX027038,W007618,U007618,,U007185,2,1,1,114466.96,2026-07-10 06:32:21,MOBILE_APP,REF-B80F9E6F8EA34185,2026-07-10 06:32:21
TX027039,W003389,U003389,,U000761,2,1,1,659596.24,2026-05-29 15:58:19,QRIS,REF-57EB608AF6A04B02,2026-05-29 15:58:19
TX027040,W005001,U005001,,,4,6,1,50000.0,2025-01-06 12:53:49,ATM,REF-E3D111417C4D4D5F,2025-01-06 12:53:49
TX027041,W000754,U000754,M000898,,6,1,1,986858.09,2026-07-07 00:04:59,MOBILE_APP,REF-7283F5E7504745B3,2026-07-07 00:04:59
TX027042,W008932,U008932,M000888,,1,2,1,250000.0,2026-08-03 17:01:11,MOBILE_APP,REF-6C5127C3B58946D4,2026-08-03 17:01:11
TX027043,W005471,U005471,M000532,,1,3,1,347625.87,2026-04-26 21:25:27,WEB,REF-8508D7FE55BE48B2,2026-04-26 21:25:27
TX027044,W009112,U009112,M000273,,1,6,1,225328.82,2025-09-05 19:50:40,MOBILE_APP,REF-00138FA6EBD24C15,2025-09-05 19:50:40
TX027045,W009373,U009373,M000465,,1,6,1,11595902.17,2026-07-18 17:54:40,QRIS,REF-B79C19FD6E2A4A64,2026-07-18 17:54:40
TX027046,W007375,U007375,M000613,,1,6,1,2000000.0,2026-03-25 08:57:33,WEB,REF-237111C51CBB4A44,2026-03-25 08:57:33
TX027047,W001138,U001138,M000723,,6,1,2,722373.0,2024-03-08 21:55:18,WEB,REF-7B33D5D815C0403F,2024-03-08 21:55:18
TX027048,W005363,U005363,M000543,,1,3,1,2505709.92,2026-01-28 09:12:04,MOBILE_APP,REF-B50FFBA456054A29,2026-01-28 09:12:04
TX027049,W007472,U007472,M000670,,1,3,1,750000.0,2025-09-08 18:26:36,QRIS,REF-6A8525FDB41347AD,2025-09-08 18:26:36
TX027050,W003793,U003793,,U001886,2,1,1,350288.11,2026-07-02 18:10:02,MOBILE_APP,REF-3B1192BACDE84A8E,2026-07-02 18:10:02
TX027051,W001112,U001112,,,4,1,1,100000.0,2026-07-15 09:22:22,MOBILE_APP,REF-9A95AF55A843452D,2026-07-15 09:22:22
TX027052,W000023,U000023,,,3,3,1,50000.0,2026-08-22 18:20:26,MOBILE_APP,REF-44364B1358E14298,2026-08-22 18:20:26
TX027053,W008095,U008095,,,4,6,1,2000000.0,2025-12-07 17:23:38,ATM,REF-F28BB3F84E6D48BF,2025-12-07 17:23:38
TX027054,W009256,U009256,M000305,,1,1,2,76626.2,2025-05-18 22:17:10,MOBILE_APP,REF-7E978653E64942C3,2025-05-18 22:17:10
TX027055,W007579,U007579,,,3,6,1,50000.0,2025-12-13 19:36:16,WEB,REF-9A3B60775847456F,2025-12-13 19:36:16
TX027056,W006259,U006259,M000057,,1,4,1,985898.59,2025-12-08 10:38:03,WEB,REF-21A8D90B190D46F7,2025-12-08 10:38:03
TX027057,W008471,U008471,,U002324,2,1,1,1163200.79,2026-05-20 21:38:13,MOBILE_APP,REF-7E7FA3B847A747C9,2026-05-20 21:38:13
TX027058,W007406,U007406,M000528,,1,6,1,500000.0,2025-12-22 08:04:07,MOBILE_APP,REF-951B609D57C04C57,2025-12-22 08:04:07
TX027059,W009357,U009357,M000723,,1,2,1,346417.26,2026-06-14 19:47:52,QRIS,REF-7B2168905D814213,2026-06-14 19:47:52
TX027060,W009434,U009434,,,3,6,1,20000.0,2025-09-07 11:22:14,BANK,REF-29CD9DFA9C7D418C,2025-09-07 11:22:14
TX027061,W004827,U004827,M000237,,6,6,1,68609.51,2025-09-20 02:36:10,BANK,REF-A663C8A7A76044E6,2025-09-20 02:36:10
TX027062,W008594,U008594,M000651,,1,3,1,809381.28,2026-02-25 13:51:30,MOBILE_APP,REF-BC35DBDE955846EE,2026-02-25 13:51:30
TX027063,W002902,U002902,M000092,,1,6,1,614340.24,2026-07-26 19:26:50,WEB,REF-F202397D98874E84,2026-07-26 19:26:50
TX027064,W009459,U009459,,,3,6,1,1000000.0,2026-08-07 20:42:33,BANK,REF-9B73FF07EBB34109,2026-08-07 20:42:33
TX027065,W003936,U003936,,U007812,2,1,1,3316856.27,2024-11-15 18:08:07,QRIS,REF-ED4F665B6F1E431E,2024-11-15 18:08:07
TX027066,W000088,U000088,M000946,,1,6,1,727678.79,2026-06-23 13:21:42,QRIS,REF-CE9477053BB444C6,2026-06-23 13:21:42
TX027067,W007563,U007563,,,3,6,1,50000.0,2025-08-23 21:09:03,BANK,REF-08070B0BB2474FCE,2025-08-23 21:09:03
TX027068,W008005,U008005,M000711,,1,4,1,5413694.05,2025-08-16 19:22:44,MOBILE_APP,REF-DEFA9D6534C240D6,2025-08-16 19:22:44
TX027069,W005491,U005491,M000598,,6,1,1,1311049.4,2026-01-09 14:50:14,WEB,REF-B1288F0469AA4A79,2026-01-09 14:50:14
TX027070,W000185,U000185,,,3,6,1,500000.0,2026-05-16 08:59:19,BANK,REF-5357CCC427884B5C,2026-05-16 08:59:19
TX027071,W009241,U009241,,,3,4,1,20000.0,2026-05-26 15:21:23,BANK,REF-3F8CEE9F62D940A2,2026-05-26 15:21:23
TX027072,W007924,U007924,M000601,,1,6,1,103659.68,2026-06-01 21:30:14,QRIS,REF-6558C99FF7664D55,2026-06-01 21:30:14
TX027073,W001721,U001721,M000614,,5,1,1,878123.79,2026-08-03 21:51:25,WEB,REF-D3A9419C46CE4FB4,2026-08-03 21:51:25
TX027074,W005451,U005451,,,4,6,2,1000000.0,2025-05-19 16:05:41,ATM,REF-A2D42AB04FB945A7,2025-05-19 16:05:41
TX027075,W002188,U002188,M000848,,1,2,1,250000.0,2026-05-17 18:34:43,MOBILE_APP,REF-61889E824E9644B4,2026-05-17 18:34:43
TX027076,W006084,U006084,M000950,,1,3,1,10000000.0,2026-07-16 21:01:29,MOBILE_APP,REF-DA87A31100884943,2026-07-16 21:01:29
TX027077,W000978,U000978,,U008018,2,1,1,496079.97,2026-07-19 12:09:24,QRIS,REF-33301C163D594C76,2026-07-19 12:09:24
TX027078,W000568,U000568,M000505,,1,5,1,172537.5,2025-08-18 14:45:49,WEB,REF-05C3128E71434550,2025-08-18 14:45:49
TX027079,W007039,U007039,M000099,,1,1,1,229900.95,2026-08-08 13:33:59,WEB,REF-4BAE0FB21364482F,2026-08-08 13:33:59
TX027080,W007972,U007972,M000177,,1,6,5,632169.37,2026-02-24 21:26:51,WEB,REF-5C9A0B35BBD94251,2026-02-24 21:26:51
TX027081,W001185,U001185,,U005760,2,1,1,325098.1,2026-01-11 07:52:06,QRIS,REF-E0B0859E1D2E4C6D,2026-01-11 07:52:06
TX027082,W005327,U005327,M000513,,1,3,1,7814052.3,2025-10-27 18:58:50,WEB,REF-79235C923CBB40FA,2025-10-27 18:58:50
TX027083,W002001,U002001,,,4,1,1,1000000.0,2026-08-13 10:59:28,MOBILE_APP,REF-5DF03839591D4E41,2026-08-13 10:59:28
TX027084,W002789,U002789,,,3,6,1,5000000.0,2025-02-08 08:32:02,MOBILE_APP,REF-E2A27EC372D9450C,2025-02-08 08:32:02
TX027085,W008542,U008542,,,3,3,1,200000.0,2025-10-23 09:29:50,MOBILE_APP,REF-E15EFA04A4924D90,2025-10-23 09:29:50
TX027086,W008855,U008855,M000034,,1,2,1,488325.8,2026-07-05 23:10:17,QRIS,REF-56A2BF6332014F59,2026-07-05 23:10:17
TX027087,W006508,U006508,,U001406,2,1,1,359773.47,2025-04-01 09:47:55,QRIS,REF-2AEABA6BE6B94327,2025-04-01 09:47:55
TX027088,W003198,U003198,M000700,,1,4,1,7032706.62,2026-01-19 19:58:20,WEB,REF-0AC6E3FFD7534B9F,2026-01-19 19:58:20
TX027089,W001849,U001849,,,3,6,1,5000000.0,2026-02-13 22:10:06,BANK,REF-8E01219B76954FDA,2026-02-13 22:10:06
TX027090,W006718,U006718,,U002091,2,1,1,66753.56,2025-10-19 11:12:18,MOBILE_APP,REF-7C2EF2783FF942B2,2025-10-19 11:12:18
TX027091,W000397,U000397,M000451,,6,3,1,116100.02,2026-02-12 15:20:17,MOBILE_APP,REF-CABE02BA2FAC47D3,2026-02-12 15:20:17
TX027092,W008388,U008388,M000114,,1,6,1,1495912.11,2025-07-16 17:29:12,MOBILE_APP,REF-13015584C6A84C2D,2025-07-16 17:29:12
TX027093,W008816,U008816,M000814,,1,2,1,226864.09,2026-04-12 18:17:03,MOBILE_APP,REF-07EFD46715FC4D96,2026-04-12 18:17:03
TX027094,W008971,U008971,M000059,,1,6,1,4475279.88,2026-04-25 13:10:39,MOBILE_APP,REF-3FCC47FDA76D40DC,2026-04-25 13:10:39
TX027095,W009230,U009230,M000400,,1,6,1,141429.05,2026-04-13 12:20:15,MOBILE_APP,REF-166D07730C9741FA,2026-04-13 12:20:15
TX027096,W008581,U008581,M000160,,1,2,1,785324.88,2025-12-16 13:41:42,QRIS,REF-48B2D036E1294B2F,2025-12-16 13:41:42
TX027097,W008330,U008330,,,3,3,1,100000.0,2025-10-16 17:21:55,MOBILE_APP,REF-DA90EA47E5C74A60,2025-10-16 17:21:55
TX027098,W008268,U008268,,U008630,2,1,1,649221.44,2026-05-02 20:54:44,QRIS,REF-208E45073F214851,2026-05-02 20:54:44
TX027099,W009716,U009716,,,3,3,1,50000.0,2026-07-20 20:18:07,BANK,REF-6515FA3ADEAB40D0,2026-07-20 20:18:07
TX027100,W003479,U003479,M000257,,1,2,1,299670.56,2025-01-21 22:20:51,MOBILE_APP,REF-59124057831B42F4,2025-01-21 22:20:51
TX027101,W003608,U003608,M000658,,1,2,1,1219412.31,2025-04-26 11:04:50,MOBILE_APP,REF-1F49CD57EF384DCC,2025-04-26 11:04:50
TX027102,W000588,U000588,M000484,,1,6,1,636177.14,2026-08-21 09:33:02,QRIS,REF-3B40146E1DB343EB,2026-08-21 09:33:02
TX027103,W003522,U003522,M000308,,1,1,1,435738.31,2026-08-14 05:01:54,MOBILE_APP,REF-317AE1B2C83A4B47,2026-08-14 05:01:54
TX027104,W003296,U003296,M000199,,6,1,1,504689.68,2026-08-20 21:04:49,WEB,REF-E0989D9AE2CE4174,2026-08-20 21:04:49
TX027105,W007768,U007768,,U002204,2,1,1,641046.46,2026-06-09 21:01:22,BANK,REF-19F09176840A4CC0,2026-06-09 21:01:22
TX027106,W000339,U000339,,U009185,2,1,1,560078.12,2025-09-05 15:32:27,QRIS,REF-B4B7AB2036EF46FB,2025-09-05 15:32:27
TX027107,W007341,U007341,,U008539,2,1,1,240989.13,2025-06-25 11:23:55,MOBILE_APP,REF-522B351EA9E24825,2025-06-25 11:23:55
TX027108,W005250,U005250,,U009083,2,1,1,139750.57,2025-11-13 20:17:09,MOBILE_APP,REF-62ABC7D748DD4E89,2025-11-13 20:17:09
TX027109,W005890,U005890,,U002785,2,1,1,387371.52,2025-08-14 20:22:03,MOBILE_APP,REF-DC499928FC114D15,2025-08-14 20:22:03
TX027110,W003670,U003670,M000934,,6,6,1,643906.32,2026-03-01 16:26:17,MOBILE_APP,REF-54FF240BDCF44C34,2026-03-01 16:26:17
TX027111,W002948,U002948,M000279,,1,3,1,85875.21,2026-07-01 12:33:47,MOBILE_APP,REF-E4D98525E85F4275,2026-07-01 12:33:47
TX027112,W005884,U005884,,U004915,2,1,1,2227724.94,2025-12-24 14:55:46,WEB,REF-01F2E54254D34F5F,2025-12-24 14:55:46
TX027113,W001732,U001732,,U001186,2,1,1,80253.25,2025-01-01 13:59:16,QRIS,REF-6D35EABC2370417E,2025-01-01 13:59:16
TX027114,W009157,U009157,M000774,,1,6,1,250000.0,2025-11-06 07:03:46,MOBILE_APP,REF-70CFF06F4EF045C2,2025-11-06 07:03:46
TX027115,W009384,U009384,M000088,,1,2,1,6263448.95,2026-05-13 12:49:58,QRIS,REF-63D9A75308334300,2026-05-13 12:49:58
TX027116,W008834,U008834,M000629,,6,6,1,1947125.1,2024-12-16 09:42:09,ATM,REF-0EE0DFEAFEDD4E90,2024-12-16 09:42:09
TX027117,W008681,U008681,,,4,1,1,2000000.0,2025-08-21 12:14:30,MOBILE_APP,REF-28FFEC3DCCE944B8,2025-08-21 12:14:30
TX027118,W005841,U005841,,U007685,2,1,1,83848.29,2025-07-19 00:27:17,QRIS,REF-5A877803F8CA4E9B,2025-07-19 00:27:17
TX027119,W000026,U000026,M000616,,6,1,1,1632173.57,2025-11-07 17:29:54,MOBILE_APP,REF-2318126B64894563,2025-11-07 17:29:54
TX027120,W008134,U008134,M000714,,1,6,1,43396.68,2026-08-13 08:38:02,MOBILE_APP,REF-B9AF2A49333E42AA,2026-08-13 08:38:02
TX027121,W006899,U006899,,U006083,2,1,1,448148.53,2025-12-05 09:39:28,QRIS,REF-22516DA81C634CC1,2025-12-05 09:39:28
TX027122,W003616,U003616,M000089,,5,1,1,981139.79,2024-12-30 23:06:15,BANK,REF-E258DE30A97749AE,2024-12-30 23:06:15
TX027123,W006649,U006649,,U004090,2,1,1,127737.56,2025-09-24 23:15:08,MOBILE_APP,REF-A99A798D64184C6B,2025-09-24 23:15:08
TX027124,W001278,U001278,M000029,,1,4,1,126987.99,2026-07-22 18:18:02,QRIS,REF-E77CE5F7134E42CD,2026-07-22 18:18:02
TX027125,W002524,U002524,M000635,,1,3,1,891719.39,2026-04-04 10:42:15,MOBILE_APP,REF-3531A8762ABC4F12,2026-04-04 10:42:15
TX027126,W008400,U008400,M000037,,6,1,1,1867983.93,2025-12-17 21:26:03,BANK,REF-E658E96D24EA47C4,2025-12-17 21:26:03
TX027127,W001429,U001429,,U000810,2,1,1,278136.15,2026-03-31 14:12:08,MOBILE_APP,REF-F8A0F8BF43364BF3,2026-03-31 14:12:08
TX027128,W001180,U001180,M000472,,1,3,1,4717213.93,2026-04-08 21:18:24,QRIS,REF-7C2739FD51AA45F5,2026-04-08 21:18:24
TX027129,W009519,U009519,,U005344,2,1,1,290095.31,2024-04-15 12:17:16,MOBILE_APP,REF-38B1FDD2BB5F40C6,2024-04-15 12:17:16
TX027130,W000528,U000528,M000556,,1,1,1,2994736.69,2026-05-19 14:31:12,QRIS,REF-BBAAEAB80A704BA3,2026-05-19 14:31:12
TX027131,W001735,U001735,M000684,,1,2,5,41195.28,2026-05-16 16:05:27,QRIS,REF-4B3D039033E54C88,2026-05-16 16:05:27
TX027132,W000375,U000375,,U006898,2,1,1,423138.14,2026-07-22 16:44:25,MOBILE_APP,REF-65947D11A6B044DB,2026-07-22 16:44:25
TX027133,W004207,U004207,M000608,,6,3,1,419084.16,2026-08-19 12:26:36,BANK,REF-F498AA487F734E51,2026-08-19 12:26:36
TX027134,W006361,U006361,,,4,6,1,100000.0,2024-12-26 18:16:53,ATM,REF-ACBA7E875ACE45D8,2024-12-26 18:16:53
TX027135,W002889,U002889,M000930,,1,1,1,1114556.96,2025-08-16 16:12:57,QRIS,REF-423B90FFF831473C,2025-08-16 16:12:57
TX027136,W007372,U007372,,U007611,2,1,1,938298.62,2026-06-01 19:15:04,ATM,REF-0DBE74E5FBCB45DE,2026-06-01 19:15:04
TX027137,W007474,U007474,M000707,,1,4,1,1823327.92,2026-06-30 16:18:44,QRIS,REF-1111F29E94004DF1,2026-06-30 16:18:44
TX027138,W003334,U003334,M000844,,1,2,1,1521107.56,2026-05-08 14:51:24,QRIS,REF-56AE0D59C430416C,2026-05-08 14:51:24
TX027139,W001909,U001909,M000786,,1,6,1,208751.68,2026-06-10 09:15:18,MOBILE_APP,REF-E395A3B5400348B4,2026-06-10 09:15:18
TX027140,W006517,U006517,,,4,6,1,500000.0,2026-06-08 18:15:17,BANK,REF-36A5205D182F4458,2026-06-08 18:15:17
TX027141,W007039,U007039,M000091,,1,1,1,179365.14,2026-06-08 10:34:00,QRIS,REF-167A3C34EB074A92,2026-06-08 10:34:00
TX027142,W003221,U003221,M000673,,1,2,1,4497408.35,2025-11-09 17:31:50,QRIS,REF-81402892E07C467C,2025-11-09 17:31:50
TX027143,W005323,U005323,M000221,,1,3,1,3251055.48,2026-03-16 08:45:51,MOBILE_APP,REF-2ABF71687EF04CDF,2026-03-16 08:45:51
TX027144,W001400,U001400,M000478,,1,6,1,327540.32,2024-12-08 17:56:13,QRIS,REF-CE7152712DDF4BBF,2024-12-08 17:56:13
TX027145,W009156,U009156,,,3,5,1,2000000.0,2026-05-31 07:26:04,MOBILE_APP,REF-13A6019CD8354FEA,2026-05-31 07:26:04
TX027146,W008038,U008038,,,4,6,1,500000.0,2026-05-01 23:05:51,ATM,REF-70F6AACAF5F547B6,2026-05-01 23:05:51
TX027147,W006705,U006705,M000704,,1,4,1,9245550.22,2026-05-27 20:57:57,QRIS,REF-FAE4B34218C743AA,2026-05-27 20:57:57
TX027148,W007677,U007677,M000100,,1,5,1,1587455.79,2025-10-17 19:04:16,QRIS,REF-B7EF4E18F7D74B09,2025-10-17 19:04:16
TX027149,W009733,U009733,M000614,,1,2,1,43882.47,2025-08-01 12:53:11,QRIS,REF-6834FB5CA3384739,2025-08-01 12:53:11
TX027150,W009781,U009781,M000820,,1,2,1,250000.0,2025-01-04 21:57:33,WEB,REF-B051DB8BF621449B,2025-01-04 21:57:33
TX027151,W002029,U002029,M000992,,6,6,1,305679.01,2025-04-16 14:45:38,MOBILE_APP,REF-92FB4ACD863D4109,2025-04-16 14:45:38
TX027152,W002562,U002562,,,3,3,1,50000.0,2026-03-28 18:43:14,BANK,REF-85CC59C19F674E22,2026-03-28 18:43:14
TX027153,W001238,U001238,,,3,3,1,100000.0,2024-04-06 21:37:59,MOBILE_APP,REF-638BB7A903104552,2024-04-06 21:37:59
TX027154,W006969,U006969,M000937,,6,3,1,978551.69,2025-08-28 11:30:38,QRIS,REF-F4BC859942514AFE,2025-08-28 11:30:38
TX027155,W000695,U000695,M000132,,1,1,1,616485.32,2026-06-14 20:44:51,MOBILE_APP,REF-EB8EBF856E3C4FDF,2026-06-14 20:44:51
TX027156,W006881,U006881,M000646,,1,2,1,1166392.61,2026-01-28 18:09:14,WEB,REF-C85A582D664747EE,2026-01-28 18:09:14
TX027157,W004820,U004820,M000470,,1,1,1,246131.33,2025-11-26 15:00:58,MOBILE_APP,REF-10A4F990045246F6,2025-11-26 15:00:58
TX027158,W004206,U004206,M000078,,5,1,1,419387.63,2025-12-16 19:14:44,WEB,REF-9BFB5C36FA3441AD,2025-12-16 19:14:44
TX027159,W005619,U005619,M000468,,1,6,1,109380.1,2026-08-03 19:50:51,MOBILE_APP,REF-8213358BEFDD42AD,2026-08-03 19:50:51
TX027160,W009170,U009170,,,3,3,1,200000.0,2026-03-06 10:48:11,MOBILE_APP,REF-1748BB4CEA1D42CE,2026-03-06 10:48:11
TX027161,W002847,U002847,,,4,6,1,200000.0,2024-12-20 00:25:15,ATM,REF-41AB081E4D304C39,2024-12-20 00:25:15
TX027162,W007626,U007626,M000299,,1,2,1,10000000.0,2026-08-18 21:55:28,MOBILE_APP,REF-434F464FFDCF4752,2026-08-18 21:55:28
TX027163,W006760,U006760,,,3,5,1,1000000.0,2026-03-10 19:35:11,BANK,REF-021CA14467954FA6,2026-03-10 19:35:11
TX027164,W009879,U009879,M000434,,1,2,1,120210.81,2026-08-03 18:18:24,MOBILE_APP,REF-BCE1E7A3F1FF4676,2026-08-03 18:18:24
TX027165,W002891,U002891,M000170,,1,2,1,1624850.42,2026-06-19 18:27:34,QRIS,REF-A6F027858BB04D4D,2026-06-19 18:27:34
TX027166,W004617,U004617,,,4,6,2,100000.0,2025-11-09 13:51:14,MOBILE_APP,REF-805AE5F8CDEC4CBC,2025-11-09 13:51:14
TX027167,W006596,U006596,,,3,3,1,1000000.0,2025-01-10 19:56:09,WEB,REF-66242F8568EE4C02,2025-01-10 19:56:09
TX027168,W005939,U005939,M000148,,1,3,1,300000.0,2025-04-01 12:42:26,WEB,REF-881B70F9C5FC4A31,2025-04-01 12:42:26
TX027169,W001166,U001166,M000903,,6,3,1,1011079.69,2026-07-16 18:45:03,BANK,REF-BC70748C1B864FCB,2026-07-16 18:45:03
TX027170,W008621,U008621,M000815,,1,2,1,578556.83,2025-12-16 18:20:46,WEB,REF-97A8433250FE40D9,2025-12-16 18:20:46
TX027171,W004092,U004092,M000025,,1,3,1,944733.86,2025-06-18 15:28:02,QRIS,REF-A0F40556BE5B4C1F,2025-06-18 15:28:02
TX027172,W003677,U003677,M000934,,1,2,5,218962.21,2026-01-16 23:34:26,MOBILE_APP,REF-2D5BAB65E72B42F6,2026-01-16 23:34:26
TX027173,W006966,U006966,,,3,3,1,20000.0,2026-01-16 21:40:54,BANK,REF-CFC760B8F28F43F8,2026-01-16 21:40:54
TX027174,W007163,U007163,M000772,,1,1,1,1000000.0,2025-12-07 19:24:15,QRIS,REF-2FB7498421A14979,2025-12-07 19:24:15
TX027175,W000458,U000458,M000251,,1,4,1,6482105.83,2025-04-16 10:04:01,WEB,REF-EF945FBEBC494B04,2025-04-16 10:04:01
TX027176,W003218,U003218,M000680,,1,1,1,604694.99,2026-01-15 18:49:37,WEB,REF-A1080DBE26474F54,2026-01-15 18:49:37
TX027177,W009275,U009275,M000119,,1,4,1,500000.0,2026-07-22 20:10:03,QRIS,REF-A01F0B9377174A17,2026-07-22 20:10:03
TX027178,W001992,U001992,M000831,,1,6,4,223709.55,2026-05-19 23:45:20,QRIS,REF-AA626DB11B834BDD,2026-05-19 23:45:20
TX027179,W003365,U003365,M000033,,5,1,1,142675.58,2025-12-31 13:30:12,QRIS,REF-0497050419804DE6,2025-12-31 13:30:12
TX027180,W006675,U006675,M000785,,6,6,1,1173950.08,2026-07-20 11:54:05,WEB,REF-1AD80D5BB66A474A,2026-07-20 11:54:05
TX027181,W000826,U000826,M000626,,1,5,1,939393.85,2026-07-21 19:04:38,QRIS,REF-780D91FC77534D6D,2026-07-21 19:04:38
TX027182,W000358,U000358,,U001085,2,1,1,322310.19,2026-07-19 18:57:12,MOBILE_APP,REF-311B16D2E6AA49B2,2026-07-19 18:57:12
TX027183,W008405,U008405,,,4,6,1,200000.0,2026-02-12 18:39:45,ATM,REF-BEEADCA6037043A3,2026-02-12 18:39:45
TX027184,W004754,U004754,M000590,,1,2,3,175902.44,2026-06-14 14:04:18,MOBILE_APP,REF-AA9F1A2866F54943,2026-06-14 14:04:18
TX027185,W000745,U000745,,U006117,2,1,1,1034544.75,2025-02-13 22:33:36,BANK,REF-305979CE55F54D3A,2025-02-13 22:33:36
TX027186,W001961,U001961,M000690,,1,6,1,2747801.82,2025-08-31 09:01:52,QRIS,REF-932FA1731C2644B5,2025-08-31 09:01:52
TX027187,W004963,U004963,M000598,,1,2,1,4346475.14,2025-02-03 11:15:43,QRIS,REF-D9596A284FC04F62,2025-02-03 11:15:43
TX027188,W004992,U004992,M000393,,1,3,1,410165.98,2026-04-27 17:23:48,MOBILE_APP,REF-243F23FD733A4CEA,2026-04-27 17:23:48
TX027189,W003282,U003282,M000273,,1,6,1,94799.98,2026-07-16 07:30:18,QRIS,REF-48A4234D018E4719,2026-07-16 07:30:18
TX027190,W008429,U008429,M000672,,6,1,1,982464.72,2026-07-27 14:11:17,ATM,REF-DD75F2A3CA6F41D4,2026-07-27 14:11:17
TX027191,W004034,U004034,M000434,,6,6,1,1211644.71,2025-05-10 15:15:58,MOBILE_APP,REF-1118EA1693104224,2025-05-10 15:15:58
TX027192,W000093,U000093,M000003,,6,1,1,1642988.75,2025-06-24 19:12:59,BANK,REF-9C520AFED82C4F99,2025-06-24 19:12:59
TX027193,W007278,U007278,,U005217,2,1,1,1369984.54,2026-08-12 19:25:27,WEB,REF-97A1002AF1E04C83,2026-08-12 19:25:27
TX027194,W005344,U005344,M000132,,1,6,1,1451258.96,2026-08-12 16:18:51,MOBILE_APP,REF-BB9C5FBC885C45FC,2026-08-12 16:18:51
TX027195,W001735,U001735,,,3,6,1,1000000.0,2026-04-14 19:40:26,MOBILE_APP,REF-1F9D91B932E04FBA,2026-04-14 19:40:26
